,lat,lon,depth,time,evid,nass,ml,sdobs,etype
258,51.3748,-176.1133,29.2565,1600041520.34069,289,6,-999.0,0.0921,-
259,51.5053,-177.0869,41.2825,1600042837.54014,290,7,-999.0,0.1593,-
260,54.1436,-165.9614,0.6759,1600045557.1086,291,4,0.69,0.5304,-
262,51.8375,-177.1454,0.9573,1600055437.13866,293,7,-999.0,2.6657,-
263,52.2841,-174.3697,9.7656,1600055576.69509,294,15,-999.0,4.087,-
267,53.4582,-167.3067,70.0,1600060585.11935,298,6,1.56,-1.0,-
268,52.7807,-166.6715,19.6376,1600060576.07777,299,6,2.01,0.214,-
270,51.755,-177.7083,22.3027,1600064950.32031,301,5,-999.0,0.3326,-
271,52.2448,-174.2816,28.4083,1600080284.99956,302,6,-999.0,0.8233,-
273,51.9354,-176.2682,0.0,1600082229.36567,304,7,-999.0,4.4184,-
275,51.95,-176.4475,0.4431,1600102647.52604,306,9,-999.0,3.6353,-
276,51.9055,-176.4433,0.0,1600105254.5318,307,14,1.01,3.8172,-
277,51.7098,-175.4988,55.2166,1600105545.67131,308,8,-999.0,0.1645,-
278,51.8942,-176.4701,0.7544,1600109149.60278,309,12,0.39,3.3254,-
279,51.6006,-177.4931,0.0,1600109753.02331,311,6,1.57,4.8358,-
280,53.1654,-168.4634,32.6918,1600111789.64276,312,4,-999.0,0.0207,-
281,51.7198,-177.0853,-0.0,1600118306.17293,313,11,0.96,5.0191,-
284,52.0395,-175.2378,35.0221,1600129481.65283,317,6,1.49,1.6815,-
285,50.9639,-175.2432,0.378,1600130219.47121,318,12,2.04,3.0147,-
287,54.2447,-166.4414,0.5368,1600131874.03964,320,8,1.34,4.1397,-
289,51.8128,-176.816,1.3948,1600140701.63365,323,7,-999.0,8.9566,-
291,53.54,-167.8988,100.0,1600141514.78708,325,14,-999.0,1.0763,-
292,51.553,-176.2286,93.8187,1600141471.92382,326,7,3.1,0.4674,-
293,54.2581,-168.02,50.7677,1600141505.19466,327,6,3.93,0.662,-
296,51.909,-175.0621,2.2807,1600147748.59733,330,11,1.67,0.4879,-
298,53.8538,-166.8303,18.1446,1600151263.72826,332,10,0.77,0.7261,-
302,54.0596,-166.0417,0.0,1600159086.30584,337,5,-999.0,0.4603,-
305,54.0302,-165.7066,36.6899,1600166273.11056,340,8,1.28,0.1302,-
308,51.4025,-176.0681,35.5144,1600174179.68534,343,6,-999.0,0.1797,-
309,51.4171,-176.2182,99.8871,1600175799.6054,344,7,1.48,2.7707,-
312,52.35,-175.8313,96.4094,1600184901.11755,347,4,-999.0,0.1229,-
314,51.5419,-174.8221,14.3606,1600191326.16076,350,6,1.72,0.1932,-
319,53.6099,-175.9043,0.0601,1600226722.25587,355,6,2.14,0.9791,-
320,51.9359,-176.3504,0.4901,1600227360.68157,356,14,0.86,3.7087,-
322,51.2235,-174.8554,10.0,1600235171.65927,358,6,1.95,-1.0,-
323,51.7982,-177.2412,0.3247,1600245558.81214,359,13,-999.0,2.8434,-
324,51.7567,-177.7541,21.4251,1600245593.51108,360,10,2.18,0.5262,-
326,51.9021,-176.3352,0.3248,1600252945.91649,363,10,1.05,3.52,-
327,50.6604,-174.0982,15.0417,1600254784.71528,364,8,2.36,0.7682,-
328,52.2559,-174.1892,7.5158,1600257443.22592,365,13,-999.0,1.8958,-
332,51.4306,-177.5054,36.6063,1600267544.35719,369,5,-999.0,0.0857,-
334,53.4019,-166.1988,34.9508,1600270652.71384,371,7,1.82,0.2258,-
336,52.2312,-174.2348,0.0792,1600276999.29588,373,8,-999.0,2.6508,-
338,51.4766,-177.0319,41.7556,1600306383.55214,375,9,1.8,0.4028,-
339,51.4365,-174.4685,54.591,1600319857.9392,376,5,2.07,0.5187,-
340,52.0637,-176.0714,160.0,1600321984.35709,377,4,0.87,-1.0,-
341,51.8713,-176.2293,94.5145,1600322764.95883,378,4,1.83,0.125,-
342,53.5172,-173.1402,9.4568,1600328554.862,379,7,2.38,0.5921,-
343,54.1988,-166.0342,30.3008,1600329144.17035,380,4,-999.0,0.0933,-
344,51.7296,-175.5654,32.5224,1600329228.62894,381,7,2.07,0.4512,-
345,51.8836,-174.7042,10.0028,1600331583.01286,382,5,1.85,0.1639,-
346,51.9174,-176.4952,0.0024,1600345529.05936,383,8,-999.0,3.0089,-
348,51.3637,-177.7863,0.3276,1600366767.9784,385,20,2.15,0.7207,-
350,52.0765,-173.6967,33.6104,1600372015.25429,388,4,-999.0,0.2171,-
354,52.2985,-174.0907,50.0,1600383275.38631,392,4,0.54,-1.0,-
355,51.3727,-175.6538,99.8971,1600387358.87426,393,12,1.81,1.8127,-
356,51.7692,-177.0656,1.2956,1600390969.18724,394,12,0.6,4.1821,-
358,51.5786,-176.5445,51.9049,1600393160.37942,396,5,-999.0,0.3787,-
362,50.9133,-177.8929,5.279,1600450320.41079,400,6,2.28,0.4719,-
363,52.996,-166.3472,35.7637,1600459580.36287,401,6,1.76,0.5577,-
364,51.8668,-176.6021,0.9581,1600480177.4009,402,16,1.03,2.6903,-
365,52.094,-175.6957,22.2924,1600485898.28034,403,9,1.22,0.1951,-
366,50.9786,-177.6182,0.0195,1600487960.94733,404,9,2.02,0.8859,-
367,51.776,-176.9374,0.0,1600488161.18236,405,11,-999.0,9.654,-
368,53.5128,-167.0715,17.0805,1600490829.14746,406,12,-999.0,0.379,-
376,51.7654,-177.1964,39.3134,1600512599.42754,415,13,1.85,0.658,-
377,51.5941,-176.9353,20.0,1600516459.59527,416,5,-999.0,-1.0,-
