,lat,lon,depth,time,evid,nass,ml,sdobs,etype,matchid
170,61.4287,-150.0783,50.8791,1543622212.65558,157,34,2.14,0.7825,-,missed
171,61.4679,-150.0346,37.973,1543622273.52162,156,22,1.53,0.4971,-,missed
172,61.4735,-150.0362,46.9247,1543622539.07108,1161,15,2.62,0.6521,-,missed
173,61.4272,-149.952,38.8589,1543622582.1749,1162,19,2.05,0.3873,-,missed
174,61.4492,-149.8786,31.4308,1543622756.12047,1163,21,1.77,0.6867,-,missed
175,61.4744,-149.9935,47.6966,1543622938.0226,1167,12,1.9,0.3973,-,missed
176,61.524,-149.9156,46.9876,1543622977.13075,1168,14,1.71,0.649,-,missed
177,61.3857,-150.0618,37.4568,1543623131.98122,1171,38,3.41,0.4835,-,missed
178,61.4976,-149.9378,40.9195,1543623173.01201,1174,14,2.37,0.6499,-,missed
179,61.4877,-149.9751,41.5901,1543623277.40353,1177,18,2.51,0.5261,-,missed
180,61.5096,-149.7391,40.1089,1543623290.83079,1173,24,2.5,0.4184,-,missed
181,61.4101,-150.0723,34.0603,1543623489.15523,1176,18,1.76,0.4152,-,missed
182,61.4147,-150.0085,37.6849,1543623627.58095,1180,24,2.06,0.4382,-,missed
183,61.5087,-149.9473,49.9495,1543623686.94529,1178,30,1.77,0.4042,-,missed
184,61.4769,-150.006,51.4766,1543623703.39399,1181,19,1.54,0.7431,-,missed
185,61.4697,-150.0841,28.8092,1543623778.20821,1179,24,1.61,0.6261,-,missed
186,61.4287,-150.0978,38.4352,1543623930.49683,1182,27,1.89,0.3364,-,missed
187,61.4656,-149.9101,36.7285,1543624216.36243,1183,15,1.91,0.3423,-,missed
188,61.4538,-150.0227,44.3341,1543624411.75613,480,22,1.94,0.5163,-,missed
189,61.4729,-149.9921,42.4175,1543624540.74087,1184,31,2.35,0.5185,-,missed
190,61.4407,-150.0458,38.3531,1543624812.64323,1185,20,2.06,0.616,-,missed
191,61.3954,-150.1007,37.4194,1543624854.88451,1186,13,1.82,0.4626,-,missed
192,61.4298,-150.1231,43.3931,1543624885.5812,1188,13,1.77,0.4511,-,missed
193,61.4854,-149.9257,35.4538,1543624971.71471,1187,20,2.48,0.3843,-,missed
194,61.409,-150.0346,35.099,1543625228.55892,1210,19,1.17,0.3028,-,missed
195,61.405,-150.0152,42.4034,1543625304.64361,1216,21,1.77,0.3232,-,missed
196,61.3996,-150.0652,37.0453,1543625427.62098,1191,25,1.74,0.562,-,missed
197,61.4362,-149.9772,34.0038,1543625510.03817,489,67,2.69,0.5127,-,missed
198,61.4637,-150.0224,49.5138,1543625866.59654,1192,25,2.23,0.4658,-,missed
199,61.4691,-150.1111,34.1948,1543625890.92524,1193,15,1.97,0.5128,-,missed
200,61.4658,-149.9561,35.4386,1543626186.25906,496,14,2.15,0.6805,-,missed
201,61.3714,-150.0193,35.9246,1543626256.30522,500,24,1.83,0.6325,-,missed
202,61.4073,-150.0746,39.1015,1543626788.60159,507,22,1.78,0.3271,-,missed
203,61.4309,-150.0693,36.1158,1543626823.15036,1211,23,1.99,0.5857,-,missed
204,61.4538,-150.0061,37.6836,1543627146.39033,1213,20,1.3,0.5637,-,missed
205,61.4958,-149.9371,34.8692,1543627316.88216,1220,18,2.61,0.4494,-,missed
206,61.3713,-150.0109,39.7015,1543627364.82899,1222,17,1.94,0.4952,-,missed
207,61.4051,-149.9962,39.9854,1543627683.55379,1221,29,2.27,0.3955,-,missed
208,61.5077,-150.0612,53.8206,1543628065.74507,1228,47,2.71,0.3379,-,missed
209,61.4706,-150.1023,38.4076,1543628215.6163,1231,28,1.68,0.4228,-,missed
210,61.416,-150.0449,41.8735,1543628237.14997,1232,22,1.72,0.5648,-,missed
211,61.5191,-149.9261,38.0325,1543628371.29978,1234,22,1.57,0.4042,-,missed
212,61.523,-149.9198,46.0803,1543628509.11336,1236,15,1.66,0.4642,-,missed
213,61.4876,-149.9498,39.2763,1543628535.0887,1237,18,1.53,0.4258,-,missed
214,61.4975,-149.927,36.0998,1543628608.19635,1238,24,2.13,0.4,-,missed
215,61.4889,-149.9748,44.8696,1543628776.02636,1241,19,2.65,0.6113,-,missed
216,61.4259,-150.0216,54.982,1543628986.34163,1244,16,2.22,0.5302,-,missed
217,61.3782,-150.0192,39.3733,1543629013.14393,1245,25,1.98,0.443,-,missed
218,61.3719,-150.1103,39.2374,1543629057.59451,1246,19,1.53,0.4242,-,missed
219,61.4451,-149.9163,41.2846,1543629078.90956,1247,14,1.52,0.372,-,missed
220,61.5221,-149.917,38.833,1543629292.07608,1250,20,1.47,0.4628,-,missed
221,61.4312,-150.0646,36.9403,1543629368.43688,1253,16,2.8,0.3266,-,missed
