,lat,lon,depth,time,evid,nass,ml,sdobs,etype,matchid
136,61.3607,-150.0804,41.1608,1543615407.47762,410,29,2.65,0.4595,-,136
137,61.5236,-149.9553,37.921,1543615530.65891,412,49,3.21,0.5311,-,137
138,61.3694,-150.0535,36.6929,1543615734.25634,416,43,2.73,0.4086,-,138
139,61.3938,-150.0652,37.7511,1543615803.19864,425,51,3.34,0.4674,-,139
140,61.4306,-149.947,30.4,1543616023.22545,127,31,2.65,0.4233,-,140
141,61.3741,-150.0969,33.0717,1543616040.12496,128,54,2.79,0.3435,-,141
142,61.439,-149.9708,45.9754,1543616324.25772,422,41,2.58,0.4897,-,142
143,61.3452,-150.0884,36.2484,1543616435.47084,129,69,2.77,0.4754,-,143
144,61.3697,-150.0665,29.2673,1543616554.01454,130,109,3.03,0.4989,-,144
145,61.4027,-150.0706,32.0506,1543616651.72214,131,30,1.87,0.6435,-,145
146,61.3984,-150.0684,34.7047,1543616697.04581,132,38,1.97,0.7713,-,146
147,61.4664,-149.9016,29.6247,1543616824.93049,133,44,2.18,0.7206,-,147
148,61.4614,-149.9781,31.1041,1543616868.22357,134,59,2.45,0.3662,-,148
149,61.4022,-150.0964,33.8358,1543616934.45497,135,37,1.98,0.5429,-,149
150,61.5,-149.9052,37.9585,1543616983.56245,136,42,2.03,0.5128,-,150
151,61.4114,-149.909,31.5649,1543617304.12079,186,82,2.47,0.5137,-,151
152,61.4742,-149.9257,27.9738,1543617392.11588,137,99,2.73,0.483,-,152
153,61.3978,-150.0335,32.5234,1543617450.81866,431,15,2.33,0.4228,-,153
154,61.4176,-149.9373,42.0503,1543617575.02243,432,23,1.92,0.5706,-,154
155,61.3656,-150.0841,38.8235,1543617601.88081,429,33,2.26,0.4541,-,155
156,61.4548,-149.9162,29.9085,1543617684.02933,437,32,1.96,0.3882,-,156
157,61.4204,-150.0587,38.2232,1543617789.91689,438,25,2.22,0.474,-,157
