,lat,lon,depth,time,evid,nass,ml,sdobs,etype,matchid
172,60.4797,-144.7013,15.2699,1666499491.98227,1774,24,1.52,1.4238,-,172
173,60.0817,-140.5203,0.0499,1666479685.96455,1768,14,1.3,1.1414,-,173
174,60.2649,-141.8402,0.0152,1666634182.43273,1801,15,1.02,0.5293,-,174
175,60.2563,-141.8403,8.5547,1666638504.38126,1803,22,1.15,0.5244,-,175
176,60.1885,-141.9497,0.0635,1665955521.82181,1661,10,1.51,1.0463,-,176
177,60.5548,-144.6332,17.4587,1666571572.30905,1787,15,-999.0,0.6937,-,177
178,61.2563,-140.9424,23.129,1666783238.38108,1853,10,-999.0,0.4799,-,178
179,59.9925,-140.156,16.4287,1666664730.26915,1811,16,1.69,0.8179,-,179
180,61.2616,-140.9322,0.0165,1666668586.51591,1812,7,-999.0,0.5345,-,180
181,60.3705,-141.4364,0.6433,1666742235.10937,1824,19,1.32,0.7134,-,181
182,60.2714,-141.4803,4.2624,1666748334.1489,1835,31,2.22,0.9091,-,182
183,60.2799,-141.469,0.5637,1666749958.8186,1836,27,2.02,0.989,-,183
184,60.4954,-142.9868,0.0087,1666769163.94278,1851,11,0.94,0.5872,-,184
185,60.2303,-141.1791,25.057,1666350659.3426,1730,33,1.9,0.9819,-,185
186,60.0733,-140.5584,11.8291,1666381878.67237,1736,20,1.76,1.0627,-,186
187,60.2751,-141.0824,10.6459,1666390311.40282,1743,14,1.13,0.7327,-,187
188,61.3152,-143.0109,24.1336,1666899272.66785,1865,11,1.64,0.8024,-,188
189,60.3487,-141.8237,0.0785,1666904067.4736,1866,20,1.42,0.5563,-,189
190,60.2025,-141.4676,4.888,1666833653.80612,1855,24,2.65,0.5641,-,190
191,60.0705,-139.8851,8.3698,1666413154.03855,1751,12,1.73,0.859,-,191
192,60.1675,-141.091,0.0,1666515354.07072,1776,12,1.09,0.9817,-,192
193,61.1741,-139.9283,10.0363,1666592255.84838,1791,13,2.06,0.8731,-,193
194,60.4388,-141.4096,6.9875,1666712703.13956,1818,31,1.86,1.0116,-,194
195,61.2763,-141.1489,0.1384,1666984931.91376,1878,27,2.23,0.6164,-,195
196,60.7071,-140.4928,1.1168,1666611120.86337,1797,9,1.68,0.797,-,196
197,60.1249,-141.4561,0.0184,1667037358.80618,1887,7,-999.0,0.5932,-,197
198,60.2865,-139.2083,9.6906,1666733023.26271,1821,12,-999.0,0.7801,-,198
199,60.2635,-141.3451,16.9143,1667077896.62595,1889,32,2.24,0.8134,-,199
200,60.1822,-140.8603,18.6518,1667082214.03867,1891,10,-999.0,0.3997,-,200
201,60.1838,-141.1704,19.4128,1667087489.90378,1893,12,-999.0,0.5324,-,201
202,60.0289,-139.9863,7.3134,1666743613.96439,1826,10,1.43,0.7221,-,202
203,60.2626,-141.4694,0.0305,1666743978.541,1828,15,1.35,0.7877,-,203
204,60.3765,-141.4496,0.0567,1666745094.0778,1830,11,0.93,0.7867,-,204
205,60.2965,-141.5116,5.9972,1666750782.29657,1837,32,2.41,1.099,-,205
206,60.022,-140.1245,13.7235,1666756210.62335,1845,13,1.76,0.9002,-,206
207,60.2839,-141.4808,1.2322,1666757606.93775,1847,25,1.93,0.9311,-,207
208,60.4026,-143.2789,4.6451,1667180801.68201,1918,18,1.8,1.2461,-,208
209,60.278,-141.4874,0.0445,1666891902.41368,1864,9,-999.0,0.7884,-,209
210,60.4654,-141.796,23.1108,1667153245.192,1908,18,-999.0,0.4581,-,210
